time,open,high,low,close,HTF2 SHA (Open),HTF2 SHA (High,HTF2 SHA (Low),HTF2 SHA (Close),HTF1 SHA (Open),HTF1 SHA (High,HTF1 SHA (Low),HTF1 SHA (Close),Base SHA (Open),Base SHA (High,Base SHA (Low),Base SHA (Close),Entry Long,Entry Short,Exit,Active Stop,Base Dir,HTF1 Dir,HTF2 Dir,Alignment,Position,Volume
2021-10-01,43823.592055637666,67000,43283.03,53850.71000000001,51799.14842227946,57606.266142892,51799.14842227946,57606.266142892,61115.77949950742,61121.58741651393,61115.77949950742,61121.58741651393,35441.456376085305,39344.33963826777,35441.456376085305,39344.33963826777,,,,28803,1,1,1,1,1,1565546.665203
2021-11-01,48837.151027818836,69000,48837.151027818836,60126.7525,60640.1977891305,60640.1977891305,60490.46841895814,60490.46841895814,57916.78619120778,57916.78619120778,57370.82344917351,57370.82344917351,37392.88792923537,41842.364608193435,37392.88792923537,41842.364608193435,,,,28803,1,-1,-1,0,1,1291900.100378
2021-12-01,54481.95176390942,59053.55,42000.3,51055.335,54371.6469690769,54371.6469690769,50490.153977625916,50490.153977625916,49182.439608225926,49182.439608225926,48894.29173906512,48894.29173906512,39617.61843031571,43879.70244596176,39617.61843031571,43879.70244596176,,,,29276,1,-1,-1,0,1,1233731.331848
2022-01-01,52768.64338195471,52768.64338195471,32917.17,41397.75,45494.82725068425,45494.82725068425,40787.57205561509,40787.57205561509,38052.935189462216,38052.935189462216,37781.16275984451,37781.16275984451,41748.65434160642,44926.757814255034,41748.65434160642,44926.757814255034,,,,32915.17,1,-1,-1,0,1,1279407.465721
2022-02-01,47083.196690977355,47083.196690977355,34322.28,40442.545,41074.64253074978,41074.64253074978,39938.69445888881,39938.69445888881,39477.29992692164,39477.29992692164,39225.9883750572,39225.9883750572,43337.701336183374,45175.921144457105,43337.701336183374,45175.921144457105,,,,32915.17,1,-1,-1,0,1,1253510.68956
2022-03-01,43762.87084548868,48189.84,37155,43503.795,39927.067574515655,40971.96818942056,39927.067574515655,40971.96818942056,43586.92330328094,44643.55641985123,43586.92330328094,44643.55641985123,44256.80755229452,45112.37117116608,44256.80755229452,45112.37117116608,,,,32915.17,1,1,1,1,1,1501311.32177
2022-04-01,43633.33292274434,47444.11,37578.2,42040.865,42827.20030751486,42827.20030751486,42109.178950798996,42109.178950798996,39965.12105934492,39965.12105934492,39625.90746530069,39625.90746530069,44684.58649326585,44865.98170003205,44684.58649326585,44865.98170003205,,,,32915.17,1,-1,-1,0,1,1267653.56265
2022-05-01,42837.09896137217,42837.09896137217,26700,34038.902500000004,36524.09767770395,36524.09767770395,32540.726825696747,32540.726825696747,29551.17212352963,29651.45954286325,29551.17212352963,29651.45954286325,44775.281865621044,44775.281865621044,44016.53713844986,44016.53713844986,,,34038.902500000004,,-1,1,-1,0,0,2387839.680804
2022-06-01,38438.000730686086,38438.000730686086,17622,25337.057500000003,29850.40448905229,29850.40448905229,25571.26929836047,25571.26929836047,21222.05593543198,21222.05593543198,20952.59094709136,20952.59094709136,44395.907766791526,44395.907766791526,42370.549907657565,42370.549907657565,,,,,-1,-1,-1,-1,0,2816058.473226
2022-07-01,31887.529115343044,31887.529115343044,18781,21671.1325,22044.25999251799,22044.25999251799,21938.02332574949,21938.02332574949,22373.15236676787,22702.47052136503,22373.15236676787,22702.47052136503,43383.22748759038,43383.22748759038,40152.31122440018,40152.31122440018,,31887.529115343044,,69002,-1,1,-1,0,-1,4983278.5881
